Book_ID,Title,Author,GenRev_Similarity_Score
32,The Other Woman,Daniel Silva,0.63
12,Summer of '69,Elin Hilderbrand,0.63
3,The 19th Christmas,James Patterson,0.63
37,Leverage in Death,J.D. Robb,0.63
36,The Fall of Gondolin,J.R.R. Tolkien,0.63
4,The Water Dancer,Ta-Nehisi Coates,0.63
12,Summer of '69,Elin Hilderbrand,0.63
25,Circe,Madeline Miller,0.63
32,The Other Woman,Daniel Silva,0.63
37,Leverage in Death,J.D. Robb,0.63
4,The Water Dancer,Ta-Nehisi Coates,0.63
25,Circe,Madeline Miller,0.63
5,The Institute,Stephen King,0.63
45,Elevation,Stephen King,0.63
34,Tailspin,Sandra Brown,0.63
32,The Other Woman,Daniel Silva,0.63
45,Elevation,Stephen King,0.63
45,Elevation,Stephen King,0.63
29,The Cast,Danielle Steel,0.63
42,The Next Person You Meet in Heaven,Mitch Albom,0.63
7,The Night Fire,Michael Connelly,0.63
10,The Silent Patient,Alex Michaelides,0.63
38,Juror #3,James Patterson,0.63
13,The New Girl,Daniel Silva,0.63
45,Elevation,Stephen King,0.63
7,The Night Fire,Michael Connelly,0.63
32,The Other Woman,Daniel Silva,0.63
13,The New Girl,Daniel Silva,0.63
16,Twisted Twenty-Six,Janet Evanovich,0.63
45,Elevation,Stephen King,0.63
45,Elevation,Stephen King,0.63
34,Tailspin,Sandra Brown,0.63
29,The Cast,Danielle Steel,0.63
10,The Silent Patient,Alex Michaelides,0.63
10,The Silent Patient,Alex Michaelides,0.63
42,The Next Person You Meet in Heaven,Mitch Albom,0.63
10,The Silent Patient,Alex Michaelides,0.63
30,The Outsider,Stephen King,0.63
16,Twisted Twenty-Six,Janet Evanovich,0.63
42,The Next Person You Meet in Heaven,Mitch Albom,0.63
18,The Woman in the Window,A.J. Finn,0.63
45,Elevation,Stephen King,0.63
16,Twisted Twenty-Six,Janet Evanovich,0.63
45,Elevation,Stephen King,0.63
45,Elevation,Stephen King,0.63
45,Elevation,Stephen King,0.63
10,The Silent Patient,Alex Michaelides,0.63
42,The Next Person You Meet in Heaven,Mitch Albom,0.63
45,Elevation,Stephen King,0.63
21,The Rising Sea,Clive Cussler,0.63
31,The President Is Missing,Bill Clinton,0.63
29,The Cast,Danielle Steel,0.63
14,One Good Deed,David Baldacci,0.63
24,I've Got My Eyes on You,Mary Higgins Clark,0.63
43,Every Breath,Nicholas Sparks,0.63
9,An Anonymous Girl,Greer Hendricks,0.63
9,An Anonymous Girl,Greer Hendricks,0.63
34,Tailspin,Sandra Brown,0.63
9,An Anonymous Girl,Greer Hendricks,0.63
9,An Anonymous Girl,Greer Hendricks,0.63
9,An Anonymous Girl,Greer Hendricks,0.63
43,Every Breath,Nicholas Sparks,0.63
38,Juror #3,James Patterson,0.63
43,Every Breath,Nicholas Sparks,0.63
43,Every Breath,Nicholas Sparks,0.63
24,I've Got My Eyes on You,Mary Higgins Clark,0.63
24,I've Got My Eyes on You,Mary Higgins Clark,0.63
9,An Anonymous Girl,Greer Hendricks,0.63
38,Juror #3,James Patterson,0.63
29,The Cast,Danielle Steel,0.63
24,I've Got My Eyes on You,Mary Higgins Clark,0.63
43,Every Breath,Nicholas Sparks,0.63
34,Tailspin,Sandra Brown,0.63
32,The Other Woman,Daniel Silva,0.63
8,Blue Moon,Lee Child,0.63
43,Every Breath,Nicholas Sparks,0.63
36,The Fall of Gondolin,J.R.R. Tolkien,0.63
24,I've Got My Eyes on You,Mary Higgins Clark,0.63
21,The Rising Sea,Clive Cussler,0.63
44,The Reckoning,John Grisham,0.63
17,Kingdom of the Blind,Louise Penny,0.63
21,The Rising Sea,Clive Cussler,0.63
30,The Outsider,Stephen King,0.63
43,Every Breath,Nicholas Sparks,0.63
9,An Anonymous Girl,Greer Hendricks,0.63
21,The Rising Sea,Clive Cussler,0.63
14,One Good Deed,David Baldacci,0.63
21,The Rising Sea,Clive Cussler,0.63
34,Tailspin,Sandra Brown,0.63
44,The Reckoning,John Grisham,0.63
34,Tailspin,Sandra Brown,0.63
24,I've Got My Eyes on You,Mary Higgins Clark,0.63
42,The Next Person You Meet in Heaven,Mitch Albom,0.63
25,Circe,Madeline Miller,0.63
13,The New Girl,Daniel Silva,0.63
16,Twisted Twenty-Six,Janet Evanovich,0.63
11,Redemption,David Baldacci,0.63
36,The Fall of Gondolin,J.R.R. Tolkien,0.63
16,Twisted Twenty-Six,Janet Evanovich,0.63
14,One Good Deed,David Baldacci,0.63
25,Circe,Madeline Miller,0.63
14,One Good Deed,David Baldacci,0.63
25,Circe,Madeline Miller,0.63
32,The Other Woman,Daniel Silva,0.63
46,Past Tense,Lee Child,0.63
34,Tailspin,Sandra Brown,0.63
11,Redemption,David Baldacci,0.63
11,Redemption,David Baldacci,0.63
11,Redemption,David Baldacci,0.63
6,The Testaments,Margaret Atwood,0.63
25,Circe,Madeline Miller,0.63
18,The Woman in the Window,A.J. Finn,0.63
40,An Absolutely Remarkable Thing,Hank Green,0.63
36,The Fall of Gondolin,J.R.R. Tolkien,0.63
16,Twisted Twenty-Six,Janet Evanovich,0.63
25,Circe,Madeline Miller,0.63
13,The New Girl,Daniel Silva,0.63
15,A Better Man,Louise Penny,0.63
30,The Outsider,Stephen King,0.63
25,Circe,Madeline Miller,0.63
11,Redemption,David Baldacci,0.63
25,Circe,Madeline Miller,0.63
25,Circe,Madeline Miller,0.63
36,The Fall of Gondolin,J.R.R. Tolkien,0.63
13,The New Girl,Daniel Silva,0.63
39,Lethal White,Robert Galbraith,0.63
5,The Institute,Stephen King,0.63
25,Circe,Madeline Miller,0.63
16,Twisted Twenty-Six,Janet Evanovich,0.63
25,Circe,Madeline Miller,0.63
30,The Outsider,Stephen King,0.63
11,Redemption,David Baldacci,0.63
11,Redemption,David Baldacci,0.63
46,Past Tense,Lee Child,0.63
11,Redemption,David Baldacci,0.63
7,The Night Fire,Michael Connelly,0.63
18,The Woman in the Window,A.J. Finn,0.63
30,The Outsider,Stephen King,0.63
46,Past Tense,Lee Child,0.63
25,Circe,Madeline Miller,0.63
25,Circe,Madeline Miller,0.63
14,One Good Deed,David Baldacci,0.63
11,Redemption,David Baldacci,0.63
38,Juror #3,James Patterson,0.63
13,The New Girl,Daniel Silva,0.63
15,A Better Man,Louise Penny,0.63
42,The Next Person You Meet in Heaven,Mitch Albom,0.63
45,Elevation,Stephen King,0.63
36,The Fall of Gondolin,J.R.R. Tolkien,0.63
32,The Other Woman,Daniel Silva,0.63
21,The Rising Sea,Clive Cussler,0.63
18,The Woman in the Window,A.J. Finn,0.63
35,Texas Ranger,James Patterson,0.63
25,Circe,Madeline Miller,0.63
46,Past Tense,Lee Child,0.63
25,Circe,Madeline Miller,0.63
46,Past Tense,Lee Child,0.63
21,The Rising Sea,Clive Cussler,0.63
25,Circe,Madeline Miller,0.63
14,One Good Deed,David Baldacci,0.63
37,Leverage in Death,J.D. Robb,0.63
36,The Fall of Gondolin,J.R.R. Tolkien,0.63
11,Redemption,David Baldacci,0.63
25,Circe,Madeline Miller,0.63
46,Past Tense,Lee Child,0.63
18,The Woman in the Window,A.J. Finn,0.63
35,Texas Ranger,James Patterson,0.63
30,The Outsider,Stephen King,0.63
34,Tailspin,Sandra Brown,0.63
11,Redemption,David Baldacci,0.63
21,The Rising Sea,Clive Cussler,0.63
36,The Fall of Gondolin,J.R.R. Tolkien,0.63
32,The Other Woman,Daniel Silva,0.63
25,Circe,Madeline Miller,0.63
1,The Guardians,John Grisham,0.63
50,The People vs. Alex Cross,James Patterson,0.63
50,The People vs. Alex Cross,James Patterson,0.63
19,Dark in Death,J.D. Robb,0.63
2,Where the Crawdads Sing,Delia Owens,0.63
26,The Fallen,David Baldacci,0.63
48,Fire & Blood,George R.R. Martin,0.63
1,The Guardians,John Grisham,0.63
26,The Fallen,David Baldacci,0.63
49,Oathbringer,Brandon Sanderson,0.63
27,Twisted Prey,John Sandford,0.63
27,Twisted Prey,John Sandford,0.63
3,The 19th Christmas,James Patterson,0.63
19,Dark in Death,J.D. Robb,0.63
49,Oathbringer,Brandon Sanderson,0.63
49,Oathbringer,Brandon Sanderson,0.63
33,Thrawn: Alliances,Timothy Zahn,0.63
26,The Fallen,David Baldacci,0.63
20,The Great Alone,Kristin Hannah,0.63
33,Thrawn: Alliances,Timothy Zahn,0.63
2,Where the Crawdads Sing,Delia Owens,0.63
26,The Fallen,David Baldacci,0.63
20,The Great Alone,Kristin Hannah,0.63
26,The Fallen,David Baldacci,0.63
2,Where the Crawdads Sing,Delia Owens,0.63
2,Where the Crawdads Sing,Delia Owens,0.63
49,Oathbringer,Brandon Sanderson,0.63
50,The People vs. Alex Cross,James Patterson,0.63
33,Thrawn: Alliances,Timothy Zahn,0.63
48,Fire & Blood,George R.R. Martin,0.63
50,The People vs. Alex Cross,James Patterson,0.63
49,Oathbringer,Brandon Sanderson,0.63
19,Dark in Death,J.D. Robb,0.63
48,Fire & Blood,George R.R. Martin,0.63
26,The Fallen,David Baldacci,0.63
33,Thrawn: Alliances,Timothy Zahn,0.63
2,Where the Crawdads Sing,Delia Owens,0.63
3,The 19th Christmas,James Patterson,0.63
49,Oathbringer,Brandon Sanderson,0.63
48,Fire & Blood,George R.R. Martin,0.63
48,Fire & Blood,George R.R. Martin,0.63
2,Where the Crawdads Sing,Delia Owens,0.63
48,Fire & Blood,George R.R. Martin,0.63
33,Thrawn: Alliances,Timothy Zahn,0.63
20,The Great Alone,Kristin Hannah,0.63
32,The Other Woman,Daniel Silva,0.63
19,Dark in Death,J.D. Robb,0.63
26,The Fallen,David Baldacci,0.63
50,The People vs. Alex Cross,James Patterson,0.63
33,Thrawn: Alliances,Timothy Zahn,0.63
20,The Great Alone,Kristin Hannah,0.63
33,Thrawn: Alliances,Timothy Zahn,0.63
26,The Fallen,David Baldacci,0.63
50,The People vs. Alex Cross,James Patterson,0.63
33,Thrawn: Alliances,Timothy Zahn,0.63
50,The People vs. Alex Cross,James Patterson,0.63
20,The Great Alone,Kristin Hannah,0.63
50,The People vs. Alex Cross,James Patterson,0.63
48,Fire & Blood,George R.R. Martin,0.63
2,Where the Crawdads Sing,Delia Owens,0.63
2,Where the Crawdads Sing,Delia Owens,0.63
49,Oathbringer,Brandon Sanderson,0.63
8,Blue Moon,Lee Child,0.62
47,Look Alive Twenty-Five,Janet Evanovich,0.62
29,The Cast,Danielle Steel,0.62
20,The Great Alone,Kristin Hannah,0.62
17,Kingdom of the Blind,Louise Penny,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
25,Circe,Madeline Miller,0.62
8,Blue Moon,Lee Child,0.62
12,Summer of '69,Elin Hilderbrand,0.62
14,One Good Deed,David Baldacci,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
5,The Institute,Stephen King,0.62
1,The Guardians,John Grisham,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
44,The Reckoning,John Grisham,0.62
50,The People vs. Alex Cross,James Patterson,0.62
12,Summer of '69,Elin Hilderbrand,0.62
14,One Good Deed,David Baldacci,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
34,Tailspin,Sandra Brown,0.62
39,Lethal White,Robert Galbraith,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
16,Twisted Twenty-Six,Janet Evanovich,0.62
19,Dark in Death,J.D. Robb,0.62
32,The Other Woman,Daniel Silva,0.62
19,Dark in Death,J.D. Robb,0.62
25,Circe,Madeline Miller,0.62
44,The Reckoning,John Grisham,0.62
44,The Reckoning,John Grisham,0.62
5,The Institute,Stephen King,0.62
44,The Reckoning,John Grisham,0.62
22,Accidental Heroes,Danielle Steel,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
5,The Institute,Stephen King,0.62
29,The Cast,Danielle Steel,0.62
31,The President Is Missing,Bill Clinton,0.62
28,The 17th Suspect,James Patterson,0.62
14,One Good Deed,David Baldacci,0.62
6,The Testaments,Margaret Atwood,0.62
25,Circe,Madeline Miller,0.62
25,Circe,Madeline Miller,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
15,A Better Man,Louise Penny,0.62
44,The Reckoning,John Grisham,0.62
33,Thrawn: Alliances,Timothy Zahn,0.62
29,The Cast,Danielle Steel,0.62
5,The Institute,Stephen King,0.62
18,The Woman in the Window,A.J. Finn,0.62
14,One Good Deed,David Baldacci,0.62
5,The Institute,Stephen King,0.62
8,Blue Moon,Lee Child,0.62
13,The New Girl,Daniel Silva,0.62
5,The Institute,Stephen King,0.62
32,The Other Woman,Daniel Silva,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
34,Tailspin,Sandra Brown,0.62
12,Summer of '69,Elin Hilderbrand,0.62
34,Tailspin,Sandra Brown,0.62
5,The Institute,Stephen King,0.62
26,The Fallen,David Baldacci,0.62
32,The Other Woman,Daniel Silva,0.62
47,Look Alive Twenty-Five,Janet Evanovich,0.62
25,Circe,Madeline Miller,0.62
25,Circe,Madeline Miller,0.62
34,Tailspin,Sandra Brown,0.62
39,Lethal White,Robert Galbraith,0.62
34,Tailspin,Sandra Brown,0.62
5,The Institute,Stephen King,0.62
44,The Reckoning,John Grisham,0.62
13,The New Girl,Daniel Silva,0.62
22,Accidental Heroes,Danielle Steel,0.62
14,One Good Deed,David Baldacci,0.62
8,Blue Moon,Lee Child,0.62
34,Tailspin,Sandra Brown,0.62
12,Summer of '69,Elin Hilderbrand,0.62
35,Texas Ranger,James Patterson,0.62
39,Lethal White,Robert Galbraith,0.62
21,The Rising Sea,Clive Cussler,0.62
46,Past Tense,Lee Child,0.62
35,Texas Ranger,James Patterson,0.62
30,The Outsider,Stephen King,0.62
21,The Rising Sea,Clive Cussler,0.62
39,Lethal White,Robert Galbraith,0.62
4,The Water Dancer,Ta-Nehisi Coates,0.62
12,Summer of '69,Elin Hilderbrand,0.62
43,Every Breath,Nicholas Sparks,0.62
19,Dark in Death,J.D. Robb,0.62
48,Fire & Blood,George R.R. Martin,0.62
43,Every Breath,Nicholas Sparks,0.62
12,Summer of '69,Elin Hilderbrand,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
47,Look Alive Twenty-Five,Janet Evanovich,0.62
35,Texas Ranger,James Patterson,0.62
9,An Anonymous Girl,Greer Hendricks,0.62
32,The Other Woman,Daniel Silva,0.62
27,Twisted Prey,John Sandford,0.62
25,Circe,Madeline Miller,0.62
15,A Better Man,Louise Penny,0.62
21,The Rising Sea,Clive Cussler,0.62
32,The Other Woman,Daniel Silva,0.62
2,Where the Crawdads Sing,Delia Owens,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
27,Twisted Prey,John Sandford,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
4,The Water Dancer,Ta-Nehisi Coates,0.62
43,Every Breath,Nicholas Sparks,0.62
43,Every Breath,Nicholas Sparks,0.62
3,The 19th Christmas,James Patterson,0.62
29,The Cast,Danielle Steel,0.62
34,Tailspin,Sandra Brown,0.62
21,The Rising Sea,Clive Cussler,0.62
14,One Good Deed,David Baldacci,0.62
17,Kingdom of the Blind,Louise Penny,0.62
25,Circe,Madeline Miller,0.62
3,The 19th Christmas,James Patterson,0.62
3,The 19th Christmas,James Patterson,0.62
29,The Cast,Danielle Steel,0.62
4,The Water Dancer,Ta-Nehisi Coates,0.62
8,Blue Moon,Lee Child,0.62
25,Circe,Madeline Miller,0.62
6,The Testaments,Margaret Atwood,0.62
29,The Cast,Danielle Steel,0.62
8,Blue Moon,Lee Child,0.62
15,A Better Man,Louise Penny,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
32,The Other Woman,Daniel Silva,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
25,Circe,Madeline Miller,0.62
14,One Good Deed,David Baldacci,0.62
21,The Rising Sea,Clive Cussler,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
3,The 19th Christmas,James Patterson,0.62
4,The Water Dancer,Ta-Nehisi Coates,0.62
9,An Anonymous Girl,Greer Hendricks,0.62
16,Twisted Twenty-Six,Janet Evanovich,0.62
12,Summer of '69,Elin Hilderbrand,0.62
46,Past Tense,Lee Child,0.62
43,Every Breath,Nicholas Sparks,0.62
37,Leverage in Death,J.D. Robb,0.62
25,Circe,Madeline Miller,0.62
16,Twisted Twenty-Six,Janet Evanovich,0.62
43,Every Breath,Nicholas Sparks,0.62
6,The Testaments,Margaret Atwood,0.62
29,The Cast,Danielle Steel,0.62
4,The Water Dancer,Ta-Nehisi Coates,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
22,Accidental Heroes,Danielle Steel,0.62
39,Lethal White,Robert Galbraith,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
25,Circe,Madeline Miller,0.62
45,Elevation,Stephen King,0.62
16,Twisted Twenty-Six,Janet Evanovich,0.62
15,A Better Man,Louise Penny,0.62
21,The Rising Sea,Clive Cussler,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
47,Look Alive Twenty-Five,Janet Evanovich,0.62
28,The 17th Suspect,James Patterson,0.62
25,Circe,Madeline Miller,0.62
19,Dark in Death,J.D. Robb,0.62
20,The Great Alone,Kristin Hannah,0.62
22,Accidental Heroes,Danielle Steel,0.62
14,One Good Deed,David Baldacci,0.62
45,Elevation,Stephen King,0.62
46,Past Tense,Lee Child,0.62
34,Tailspin,Sandra Brown,0.62
13,The New Girl,Daniel Silva,0.62
16,Twisted Twenty-Six,Janet Evanovich,0.62
5,The Institute,Stephen King,0.62
5,The Institute,Stephen King,0.62
32,The Other Woman,Daniel Silva,0.62
20,The Great Alone,Kristin Hannah,0.62
47,Look Alive Twenty-Five,Janet Evanovich,0.62
7,The Night Fire,Michael Connelly,0.62
18,The Woman in the Window,A.J. Finn,0.62
32,The Other Woman,Daniel Silva,0.62
19,Dark in Death,J.D. Robb,0.62
13,The New Girl,Daniel Silva,0.62
47,Look Alive Twenty-Five,Janet Evanovich,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
7,The Night Fire,Michael Connelly,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
45,Elevation,Stephen King,0.62
7,The Night Fire,Michael Connelly,0.62
45,Elevation,Stephen King,0.62
13,The New Girl,Daniel Silva,0.62
7,The Night Fire,Michael Connelly,0.62
13,The New Girl,Daniel Silva,0.62
7,The Night Fire,Michael Connelly,0.62
13,The New Girl,Daniel Silva,0.62
6,The Testaments,Margaret Atwood,0.62
25,Circe,Madeline Miller,0.62
33,Thrawn: Alliances,Timothy Zahn,0.62
1,The Guardians,John Grisham,0.62
13,The New Girl,Daniel Silva,0.62
13,The New Girl,Daniel Silva,0.62
14,One Good Deed,David Baldacci,0.62
46,Past Tense,Lee Child,0.62
50,The People vs. Alex Cross,James Patterson,0.62
13,The New Girl,Daniel Silva,0.62
38,Juror #3,James Patterson,0.62
49,Oathbringer,Brandon Sanderson,0.62
25,Circe,Madeline Miller,0.62
6,The Testaments,Margaret Atwood,0.62
46,Past Tense,Lee Child,0.62
13,The New Girl,Daniel Silva,0.62
50,The People vs. Alex Cross,James Patterson,0.62
2,Where the Crawdads Sing,Delia Owens,0.62
13,The New Girl,Daniel Silva,0.62
7,The Night Fire,Michael Connelly,0.62
46,Past Tense,Lee Child,0.62
39,Lethal White,Robert Galbraith,0.62
34,Tailspin,Sandra Brown,0.62
7,The Night Fire,Michael Connelly,0.62
14,One Good Deed,David Baldacci,0.62
14,One Good Deed,David Baldacci,0.62
13,The New Girl,Daniel Silva,0.62
26,The Fallen,David Baldacci,0.62
45,Elevation,Stephen King,0.62
13,The New Girl,Daniel Silva,0.62
14,One Good Deed,David Baldacci,0.62
46,Past Tense,Lee Child,0.62
5,The Institute,Stephen King,0.62
45,Elevation,Stephen King,0.62
33,Thrawn: Alliances,Timothy Zahn,0.62
20,The Great Alone,Kristin Hannah,0.62
28,The 17th Suspect,James Patterson,0.62
45,Elevation,Stephen King,0.62
33,Thrawn: Alliances,Timothy Zahn,0.62
38,Juror #3,James Patterson,0.62
47,Look Alive Twenty-Five,Janet Evanovich,0.62
48,Fire & Blood,George R.R. Martin,0.62
12,Summer of '69,Elin Hilderbrand,0.62
2,Where the Crawdads Sing,Delia Owens,0.62
45,Elevation,Stephen King,0.62
14,One Good Deed,David Baldacci,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
7,The Night Fire,Michael Connelly,0.62
25,Circe,Madeline Miller,0.62
7,The Night Fire,Michael Connelly,0.62
19,Dark in Death,J.D. Robb,0.62
25,Circe,Madeline Miller,0.62
5,The Institute,Stephen King,0.62
20,The Great Alone,Kristin Hannah,0.62
29,The Cast,Danielle Steel,0.62
44,The Reckoning,John Grisham,0.62
25,Circe,Madeline Miller,0.62
34,Tailspin,Sandra Brown,0.62
50,The People vs. Alex Cross,James Patterson,0.62
25,Circe,Madeline Miller,0.62
16,Twisted Twenty-Six,Janet Evanovich,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
45,Elevation,Stephen King,0.62
39,Lethal White,Robert Galbraith,0.62
2,Where the Crawdads Sing,Delia Owens,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
18,The Woman in the Window,A.J. Finn,0.62
29,The Cast,Danielle Steel,0.62
13,The New Girl,Daniel Silva,0.62
50,The People vs. Alex Cross,James Patterson,0.62
45,Elevation,Stephen King,0.62
18,The Woman in the Window,A.J. Finn,0.62
46,Past Tense,Lee Child,0.62
13,The New Girl,Daniel Silva,0.62
28,The 17th Suspect,James Patterson,0.62
45,Elevation,Stephen King,0.62
27,Twisted Prey,John Sandford,0.62
1,The Guardians,John Grisham,0.62
34,Tailspin,Sandra Brown,0.62
39,Lethal White,Robert Galbraith,0.62
6,The Testaments,Margaret Atwood,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
45,Elevation,Stephen King,0.62
13,The New Girl,Daniel Silva,0.62
50,The People vs. Alex Cross,James Patterson,0.62
26,The Fallen,David Baldacci,0.62
7,The Night Fire,Michael Connelly,0.62
13,The New Girl,Daniel Silva,0.62
13,The New Girl,Daniel Silva,0.62
5,The Institute,Stephen King,0.62
14,One Good Deed,David Baldacci,0.62
45,Elevation,Stephen King,0.62
16,Twisted Twenty-Six,Janet Evanovich,0.62
13,The New Girl,Daniel Silva,0.62
50,The People vs. Alex Cross,James Patterson,0.62
39,Lethal White,Robert Galbraith,0.62
2,Where the Crawdads Sing,Delia Owens,0.62
5,The Institute,Stephen King,0.62
15,A Better Man,Louise Penny,0.62
5,The Institute,Stephen King,0.62
25,Circe,Madeline Miller,0.62
24,I've Got My Eyes on You,Mary Higgins Clark,0.62
21,The Rising Sea,Clive Cussler,0.62
26,The Fallen,David Baldacci,0.62
13,The New Girl,Daniel Silva,0.62
27,Twisted Prey,John Sandford,0.62
29,The Cast,Danielle Steel,0.62
7,The Night Fire,Michael Connelly,0.62
14,One Good Deed,David Baldacci,0.62
12,Summer of '69,Elin Hilderbrand,0.62
21,The Rising Sea,Clive Cussler,0.62
11,Redemption,David Baldacci,0.62
35,Texas Ranger,James Patterson,0.62
4,The Water Dancer,Ta-Nehisi Coates,0.62
42,The Next Person You Meet in Heaven,Mitch Albom,0.62
48,Fire & Blood,George R.R. Martin,0.62
11,Redemption,David Baldacci,0.62
37,Leverage in Death,J.D. Robb,0.62
23,The Disappeared,C.J. Box,0.62
23,The Disappeared,C.J. Box,0.62
42,The Next Person You Meet in Heaven,Mitch Albom,0.62
21,The Rising Sea,Clive Cussler,0.62
2,Where the Crawdads Sing,Delia Owens,0.62
2,Where the Crawdads Sing,Delia Owens,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
17,Kingdom of the Blind,Louise Penny,0.62
12,Summer of '69,Elin Hilderbrand,0.62
12,Summer of '69,Elin Hilderbrand,0.62
19,Dark in Death,J.D. Robb,0.62
32,The Other Woman,Daniel Silva,0.62
35,Texas Ranger,James Patterson,0.62
36,The Fall of Gondolin,J.R.R. Tolkien,0.62
35,Texas Ranger,James Patterson,0.62
33,Thrawn: Alliances,Timothy Zahn,0.62
48,Fire & Blood,George R.R. Martin,0.62
32,The Other Woman,Daniel Silva,0.62
2,Where the Crawdads Sing,Delia Owens,0.62
35,Texas Ranger,James Patterson,0.62
12,Summer of '69,Elin Hilderbrand,0.62
28,The 17th Suspect,James Patterson,0.62
43,Every Breath,Nicholas Sparks,0.62
2,Where the Crawdads Sing,Delia Owens,0.62
20,The Great Alone,Kristin Hannah,0.62
19,Dark in Death,J.D. Robb,0.62
