Book_ID,Title,Author,GenRev_Similarity_Score
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.71
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
89,Trump's War: His Battle for America,Michael Savage,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
96,Understanding Trump,Newt Gingrich,0.71
84,Shade: A Tale of Two Presidents,Pete Souza,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
99,What Happened,Hillary Rodham Clinton,0.71
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.71
99,What Happened,Hillary Rodham Clinton,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.71
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.71
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.71
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
99,What Happened,Hillary Rodham Clinton,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
89,Trump's War: His Battle for America,Michael Savage,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
86,Becoming,Michelle Obama,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
89,Trump's War: His Battle for America,Michael Savage,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
89,Trump's War: His Battle for America,Michael Savage,0.71
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.71
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.71
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.71
77,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy",Jeanine Pirro,0.71
76,"Yes We (Still) Can: Politics in the Age of Obama, Twitter, and Trump",Dan Pfeiffer,0.71
78,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,0.71
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
68,Russian Roulette: The Inside Story of Putin's War on America and the Election of Donald Trump,Michael Isikoff,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
67,Fire and Fury: Inside the Trump White House,Michael Wolff,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
98,"Devil's Bargain: Steve Bannon, Donald Trump, and the Storming of the Presidency",Joshua  Green,0.71
96,Understanding Trump,Newt Gingrich,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.71
79,Unhinged: An Insider's Account of the Trump White House,Omarosa Manigault Newman,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
94,"Al Franken, Giant of the Senate",Al Franken,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
84,Shade: A Tale of Two Presidents,Pete Souza,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
70,Fascism: A Warning,Madeleine K. Albright,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
57,Unfreedom of the Press,Mark R. Levin,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
96,Understanding Trump,Newt Gingrich,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
96,Understanding Trump,Newt Gingrich,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
96,Understanding Trump,Newt Gingrich,0.71
57,Unfreedom of the Press,Mark R. Levin,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
94,"Al Franken, Giant of the Senate",Al Franken,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
82,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,0.71
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
66,Grant,Ron Chernow,0.71
94,"Al Franken, Giant of the Senate",Al Franken,0.71
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.71
94,"Al Franken, Giant of the Senate",Al Franken,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
57,Unfreedom of the Press,Mark R. Levin,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.71
57,Unfreedom of the Press,Mark R. Levin,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
57,Unfreedom of the Press,Mark R. Levin,0.71
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
94,"Al Franken, Giant of the Senate",Al Franken,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
59,Call Sign Chaos: Learning to Lead,Jim Mattis,0.71
96,Understanding Trump,Newt Gingrich,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
96,Understanding Trump,Newt Gingrich,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
71,"A Higher Loyalty: Truth, Lies, and Leadership",James Comey,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
72,The Soul of America: The Battle for Our Better Angels,Jon Meacham,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
91,This Fight Is Our Fight: The Battle to Save America's Middle Class,Elizabeth Warren,0.71
81,Fear: Trump in the White House,Bob Woodward,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
57,Unfreedom of the Press,Mark R. Levin,0.71
96,Understanding Trump,Newt Gingrich,0.71
94,"Al Franken, Giant of the Senate",Al Franken,0.71
94,"Al Franken, Giant of the Senate",Al Franken,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
69,Dear Madam President: An Open Letter to the Women Who Will Run the World,Jennifer Palmieri,0.71
51,The Threat: How the FBI Protects America in the Age of Terror and Trump,Andrew G. McCabe,0.71
74,"The Restless Wave: Good Times, Just Causes, Great Fights and Other Appreciations",John McCain,0.71
